Idea Id,Cost Reduction Idea,Proposal Image Path,MGI Gross Saving,Way Forward,Estimated Cost Savings,MGI Carline,Saving Value (INR),Weight Saving (Kg),Status,Dept,KD/LC,Idea ID,Proposal,Imp,Saving Value,Responsibility,Date
VAVE-SWI-047,Hydrography to painting,None,"INR 1,104.0",Confirm on plate availability for appearnace approval,None,None,INR 0.0,0.00,OK,PE,"KD/LC    KD
KD/LC    KD
Name: 3, dtype: object",VAVE-SWI-047,Hydrography to painting,Confirm on plate availability for appearnace approval,INR 0.0,Narendra,2024-06-15 00:00:00
2311-IP-ID-11,Replace PC-ABS with PP-TD40 in the manufacture of the Front-Row Air Vent Casings in MGI,NaN,INR 0.0,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PC-ABS - INR 311.17 (assumed)
2. Per Kg rate of PP-TD40 - INR 170 (assumed)
3. The current weight of the driver-side LH trim - 75.9g
4. The estimated weight of the proposed trim - 66.1g
5. The current weight of the driver-side RH trim - 80g
6. The estimated weight of the proposed trim - 69.72g
7. The estimated weight saved on the driver's side = 75.9 - 66.1 + 80 - 69.72 = 9.8 + 10.27 = 20.07g
8. The current weight of the co-driver-side LH trim - 62.3g
9. The estimated weight of the proposed trim - 54.29g
10. The current weight of the co-driver-side RH trim - 76.4g
11. The estimated weight of the proposed trim - 66.5g
12. The estimated weight saved on the co-driver side - 62.3 - 54.29 + 76.4 - 66.5 = 8.01 + 9.9 = 17.91g
13. The current cost of the driver-side LH trim - INR 23.61
14. The estimated cost of the proposed trim - INR 11.23
15. The current cost of the driver-side RH trim - INR 24.89
16. The estimated cost of the proposed trim - INR 11.85
17. The estimated cost saved on the driver's side - 23.61 - 11.23 + 24.89 - 11.85 = 12.38 + 13.04 = INR 25.42
18. The current cost of the co-driver-side LH trim - INR 19.38
19. The estimated cost of the proposed trim - INR 9.22
20. The current cost of the co-driver-side RH trim - INR 23.77
21. The estimated cost of the proposed trim - INR 11.30
22. The estimated cost saved on the co-driver side - 19.38 - 9.22 + 23.77 - 11.30 = 10.16 + 12.47 = INR 22.63

23. The total weight saved = 20.07 + 17.91 = 37.98g
24. The total cost saved = 25.42 + 22.63 = INR 48.05",nan,INR 138.0,0.04,TBD,Finance,KD,2311-IP-ID-11,Replace PC-ABS with PP-TD40 in the manufacture of the Front-Row Air Vent Casings in MGI,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,INR 138.0,Kalp,nan
2311-EL-ID-19,Replace PP-GF30 with standard PP in the manufacture of the Amplifier Cover present mounted onto the amplifier of the vehicle.,NaN,INR 0.0,nan,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PP-GF30 - INR 210 (assumed)
2. Per Kg rate of PP - INR 180 (assumed)
3. The current weight of the trim - 133.81g
4. The estimated weight of the proposed trim - 110.6g
5. The estimated weight saved = 133.81 - 110.6 = 23.21g
6. The current cost of the trim - INR 28.10
7. The estimated cost of the proposed trim - INR 19.90
8. The estimated cost saved = 28.10 - 19.90 = INR 8.19",nan,INR 50.0,0.02,TBD,nan,nan,2311-EL-ID-19,Replace PP-GF30 with standard PP in the manufacture of the Amplifier Cover present mounted onto the amplifier of the vehicle.,nan,INR 50.0,nan,nan
VAVE-SWI-049,Console Side Panel wrapping to MIC/Painting,None,INR 168.0,Confirm with supplier on 93lakh investment requirement,None,None,INR 0.0,0.00,NG,PSCM,"KD/LC    LC
KD/LC    LC
Name: 5, dtype: object",VAVE-SWI-049,Console Side Panel wrapping to MIC/Painting,Confirm with supplier on 93lakh investment requirement,INR 0.0,Akhil,2024-06-15 00:00:00
2311-DA-ID-14,De-content the Coasters/Inserts from the Door Recess Trims and the second-row AC Vent Bottom Storage Area,NaN,INR 0.0,nan,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of TPE - INR 300 (assumed)
2. The current combined weight of the coasters/inserts =14.21*2 + 9.47*2 + 39.93 = 87.29g
3. The total weight saved = 87.29g
4. The current combined cost of the coasters/inserts - INR 26.18
5. The total cost saved = INR 26.18",nan,INR 75.0,0.09,TBD,nan,nan,2311-DA-ID-14,De-content the Coasters/Inserts from the Door Recess Trims and the second-row AC Vent Bottom Storage Area,nan,INR 75.0,nan,nan
2311-IP-ID-07,Replace PP+EPDM+T20 with PP+T20 in the manufacture of the dashboard middle trim of the vehicle,NaN,INR 0.0,To be considered for new project,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PP+T20 - INR 200 (assumed)
2. Per Kg rate of PP+EPDM-T20 - INR 250 (assumed)
3. The current weight of the trim - 1600g
4. The estimated weight of the proposed trim - 1381g
5. The estimated weight saved = 1600 - 1381 = 219g
6. The current cost of the trim - INR 400
7. The estimated cost of the proposed trim - INR 276.2
8. The estimated cost saved = 400 - 276.2 = INR 123.8 - 15% tolerance = INR 105.23",nan,INR 59.0,0.22,NG,nan,nan,2311-IP-ID-07,Replace PP+EPDM+T20 with PP+T20 in the manufacture of the dashboard middle trim of the vehicle,To be considered for new project,INR 59.0,Ratnadeep,nan
2311-FS-ID-03,Reduce the average wall thickness of the Baffle Plates present within the fuel tank assembly of MGI from 0.7mm to 0.6mm as seen in the fuel tank assembly of KIA,NaN,INR 0.0,nan,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of Steel - INR 180
2. The current weight of Plate 1 = 508g
3. The estimated weight of the proposed plate = 435.4g
4. The estimated weight saved = 508 - 435.4 = 72.6g
5. The current weight of Plate 2 = 433g
6. The estimated weight of the proposed plate = 371.1g
7. The estimated weight saved = 433 - 371.1 = 61.9g
8. The current weight of Plate 3 = 202g
9. The estimated weight of the proposed plate = 173.1g
10. The estimated weight saved = 202 - 173.1 = 28.9g
11. The current cost of Plate 1 = INR 91.44
12. The estimated cost of the proposed plate = INR 78.37
13. The estimated cost saved = INR 13.07
14. The current cost of Plate 2 = INR 77.94
15. The estimated cost of the proposed plate = INR 66.79
16. The estimated cost saved = 77.94 - 66.79 = INR 11.15
17. The current cost of Plate 3 = INR 36.36
18. The estimated cost of the proposed plate = INR 31.15
19. The estimated cost saved = 36.36 - 31.15 = INR 5.21

20. The total weight saved = 72.6 + 61.9 + 28.9 = 163.4g
21. The total cost saved = 13.07 + 11.15 + 5.21 = INR 29.43",nan,INR 75.0,0.16,NG,nan,nan,2311-FS-ID-03,Reduce the average wall thickness of the Baffle Plates present within the fuel tank assembly of MGI from 0.7mm to 0.6mm as seen in the fuel tank assembly of KIA,nan,INR 75.0,nan,nan
VAVE-SWI-052,Console Armrest rear panel wrapping to MIC,None,INR 112.0,Confirm with supplier on 55lakh investment requirement,None,None,INR 0.0,0.00,NG,PSCM,"KD/LC    LC
KD/LC    LC
Name: 8, dtype: object",VAVE-SWI-052,Console Armrest rear panel wrapping to MIC,Confirm with supplier on 55lakh investment requirement,INR 0.0,Akhil,2024-06-07 00:00:00
2311-PRODUCT-ID-13,Eliminate the plastic trim provided around the bottom anchor point at the driver side seatbelt and follow the same methodology provided at the co-driver's side.,NaN,INR 0.0,nan,"The cost savings will be updated after detailed costing.

1. Weight of the trim = 40g (assumption)
2. Cost per kg of PP material = 130.35 INR/Kg
3. The estimated cost saving = INR 5.21
4. The estimated weight savings = 40g",nan,INR 141.0,0.03,NG,nan,LC,2311-PRODUCT-ID-13,Eliminate the plastic trim provided around the bottom anchor point at the driver side seatbelt and follow the same methodology provided at the co-driver's side.,nan,INR 141.0,nan,nan
2311-PRODUCT-ID-02,"Replace the Plastic Caps mounted onto the doors, hood, and tailgate (total 14) with adhesive stickers.",NaN,INR 0.0,nan,"The estimated cost saving will be updated once the costing is done.
1. Per Kg cost of PC- ABS - INR 311.17
2. Weight of the Type 1 cap used in MGI - 1.39g
3. Weight of the Type 2 cap used in MGI - 1.14g
4. Cost of the Type 1 caps - 0.43*4 = INR 1.73
5. Cost of the Type 2 caps - 0.35*10 = INR 3.5
6. Weight of the proposed stickers - 0.2g
7. Per Kg cost of adhesive stickers - INR 250 (assumption)
8. Cost of a single sticker - INR 0.05
9. The estimated cost saving on caps = (3.5 + 1.73) - (0.05*14) = 5.23 - 0.7 = INR 4.53
10. The estimated weight saving on caps = ((1.39*4) + (1.14*10)) - (0.2*14) = 16.96 - 2.8 = 14.16g",nan,INR 130.0,0.02,NG,nan,KD,2311-PRODUCT-ID-02,"Replace the Plastic Caps mounted onto the doors, hood, and tailgate (total 14) with adhesive stickers.",nan,INR 130.0,nan,nan
