Idea Id,Cost Reduction Idea,Proposal Image Path,MGI Gross Saving,Way Forward,Estimated Cost Savings,MGI Carline,Saving Value (INR),Weight Saving (Kg),Status,Dept,KD/LC,Idea ID,Proposal,Imp,Saving Value,Responsibility,Date
2311-IT-ID-19,"Process Deletion,
Remove the Anodizing done on the LH & RH Sunroof Guide Rails in MGI",None,INR 0.0,"Homeroom ideas to be bunched up and taken up for implementation at program level
",None,None,INR 56.0,0.00,Hold,PE,KD,2311-IT-ID-19,"Process Deletion,
Remove the Anodizing done on the LH & RH Sunroof Guide Rails in MGI","Homeroom ideas to be bunched up and taken up for implementation at program level
",INR 56.0,Manish Jaju,2024-02-20 00:00:00
2311-BIW-ID-05,Reduce the Paint Coating Thickness of the highlighted Front Hood BiW Panel from 160 - 170μm to 100 - 110μm,None,INR 0.0,None,None,None,INR 82.0,0.00,TBD,None,None,2311-BIW-ID-05,Reduce the Paint Coating Thickness of the highlighted Front Hood BiW Panel from 160 - 170μm to 100 - 110μm,None,INR 82.0,None,None
2311-ST-ID-04,"Reduce the length of the Iron Castings from 175mm to 110mm and Increase the length of the Rods to compensate instead, similar to the setup employed in KIA",None,INR 0.0,None,None,None,INR 122.0,0.06,NG,None,KD,2311-ST-ID-04,"Reduce the length of the Iron Castings from 175mm to 110mm and Increase the length of the Rods to compensate instead, similar to the setup employed in KIA",None,INR 122.0,None,None
2311-SS-ID-14,"Process Deletion,
Remove the Black Painting done on the Second-Row Seat 60% and 40% Main Bracket Cross Members",None,INR 0.0,None,None,None,INR 81.0,0.00,TBD,None,None,2311-SS-ID-14,"Process Deletion,
Remove the Black Painting done on the Second-Row Seat 60% and 40% Main Bracket Cross Members",None,INR 81.0,None,None
2311-SS-ID-01,Reduce the width from the upper edge of the PVC panel of seat vent by 90mm.,None,INR 0.0,None,None,None,INR 144.0,0.03,NG,None,LC,2311-SS-ID-01,Reduce the width from the upper edge of the PVC panel of seat vent by 90mm.,None,INR 144.0,None,None
2311-IP-ID-01,Replace the Thinsulate used within the LH & RH Centre Console Side Trims of MGI with Thermoplastic Felt,None,INR 35.42,Confirm on part availability,None,None,INR 131.0,0.00,TBD,PE/ Purchase,LC,2311-IP-ID-01,Replace the Thinsulate used within the LH & RH Centre Console Side Trims of MGI with Thermoplastic Felt,Confirm on part availability,INR 131.0,Akhil/ Narendra,"29-Mar-24
16-Feb-24"
2311-IT-ID-11,Replace the 11-layer headliner used in MGI with a 10-layer headliner as in KIA,None,INR 0.0,None,None,None,INR 86.0,0.86,NG,None,LC,2311-IT-ID-11,Replace the 11-layer headliner used in MGI with a 10-layer headliner as in KIA,None,INR 86.0,None,None
2311-PRODUCT-ID-01,Replace the dual LED lamps used for rear license plate illumination with a pair of single LED lamps.,None,INR 0.0,"Homeroom ideas to be bunched up and taken up for implementation at program level
",None,None,INR 68.0,0.03,NG,PE,KD,2311-PRODUCT-ID-01,Replace the dual LED lamps used for rear license plate illumination with a pair of single LED lamps.,"Homeroom ideas to be bunched up and taken up for implementation at program level
",INR 68.0,Ojaswini,None
2311-SS-ID-07,Replace the Steel Support Plates used within the second and third-row seating assemblies of MGI with Corrugated PP Panels as in KIA,None,INR 0.0,Confirm on functionality requirement (load bearing capacity of seats),None,None,INR 62.0,2.29,NG,VAVE/ PE,LC,2311-SS-ID-07,Replace the Steel Support Plates used within the second and third-row seating assemblies of MGI with Corrugated PP Panels as in KIA,Confirm on functionality requirement (load bearing capacity of seats),INR 62.0,Nishant/ Ratnadeep,2024-02-20 00:00:00
2311-EX-ID-04,Reduce the Wall Thickness of the Tailpipe from 1.2mm to 1mm.,None,INR 0.0,Confirm cost savings,None,None,INR 84.0,0.05,NG,Finance,None,2311-EX-ID-04,Reduce the Wall Thickness of the Tailpipe from 1.2mm to 1mm.,Confirm cost savings,INR 84.0,Kalp,2024-04-15 00:00:00
