Idea Id,Cost Reduction Idea,Proposal Image Path,MGI Gross Saving,Way Forward,Estimated Cost Savings,MGI Carline,Saving Value (INR),Weight Saving (Kg),Status,Dept,KD/LC,Idea ID,Proposal,Imp,Saving Value,Responsibility,Date
2311-DA-ID-35,Replace PBT-GF30 with PA6-GF30 in the manufacture of the gear casings.,NaN,INR 0.0,Consider in homeroom bucket,"The evaluation is done before teardown, the values will change after the costing,
1. The per Kg rate of PBT-GF30 = INR 108.79
2. The per Kg rate of PA6-GF30 = INR 101.20
3. The current weight of the casings on the front doors = 82.84g
4. The estimated weight of the proposed = 70.54g
5. The estimated weight saved = 82.84 - 70.54 = 12.3*2 = 24.6g
6. The current weight of the casings on the rear doors = 75.53g
7. The estimated weight of the proposed = 64.32g
8. The estimated weight saved = 75.53 - 64.32 = 11.21*2 = 22.4g
9. The current cost of the casings on the front doors = INR 9.01
10. The estimated cost of the proposed = INR 7.13
11. The estimated cost saved = 9.01 - 7.13 = 1.88*2 = INR 3.76
12. The current cost of the casings on the rear doors = INR 8.21
13. The estimated cost of the proposed = INR 6.50
14. The estimated cost saved = 8.21 - 6.50 = 1.71*2 = INR 3.42

15. The total weight saved = 24.6 + 22.4 = 47g
16. The total cost saved = 3.76 + 3.42 = INR 7.18",nan,INR 147.0,0.05,Hold,VAVE,KD,2311-DA-ID-35,Replace PBT-GF30 with PA6-GF30 in the manufacture of the gear casings.,Consider in homeroom bucket,INR 147.0,Ratnadeep,TBC
2311-IP-ID-16,Replace PC-ABS with ABS in the manufacture of both Instrument Cluster Fascia Decorative Trim and the IP LHS & RHS Decorative Trims since the finish could be achieved on ABS-made trims as well,NaN,INR 0.0,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PC-ABS - INR 311.17 (assumed)
2. Per Kg rate of ABS - INR 165.45 (assumed)
3. The current combined weight - 80.19g
4. The estimated combined weight - 77.16g
5. The estimated weight saved = 80.19 - 77.16 = 3.03g
6. The current combined cost - INR 24.95
7. The estimated combined cost - INR 12.76
8. The estimated cost saved = 24.95 - 12.76 = INR 12.19 ",nan,INR 140.0,0.00,TBD,Finance,KD,2311-IP-ID-16,Replace PC-ABS with ABS in the manufacture of both Instrument Cluster Fascia Decorative Trim and the IP LHS & RHS Decorative Trims since the finish could be achieved on ABS-made trims as well,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,INR 140.0,Kalp ,nan
2311-IP-ID-15,Replace PC-ABS with ABS in the manufacture of IP LHS & RHS Trims since the finish could be achieved on ABS-made trims as well,NaN,INR 0.0,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PC-ABS - INR 311.17 (assumed)
2. Per Kg rate of ABS - INR 165.45 (assumed)
3. The current weight of the LHS Trim - 152.7g
4. The estimated weight of the proposed trim - 147.09g
5. The current weight of the RHS Trim - 393.4g
6. The estimated weight of the proposed trim - 378.9g
7. The total weight saved = (152.7 - 147.09) + (393.4 + 378.9) = 5.61 + 14.5 = 20.11g
8. The current cost of the LHS Trim - INR 47.51
9. The estimated cost of the proposed trim - INR 24.33
10. The current cost of the RHS Trim - INR 122.41
11. The estimated cost of the proposed trim - INR 62.68
12. The total cost saved = (47.51 - 24.33) + (122.41 - 62.68) = 23.18 + 59.73 = INR 82.91 - 15% tolerance = INR 70.47",nan,INR 60.0,0.02,TBD,Finance,KD,2311-IP-ID-15,Replace PC-ABS with ABS in the manufacture of IP LHS & RHS Trims since the finish could be achieved on ABS-made trims as well,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,INR 60.0,Kalp,nan
2311-IP-ID-05,Replace PP+EPDM+T20 with PP+T20 in the manufacture of the dashboard upper trim of the vehicle,NaN,INR 0.0,nan,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PP+T20 - INR 200 (assumed)
2. Per Kg rate of PP+EPDM-T20 - INR 250 (assumed)
3. The current weight of the trim - 2900g
4. The estimated weight of the proposed trim - 2623g
5. The estimated weight saved = 2900 - 2623 = 277g
6. The current cost of the trim - INR 725
7. The estimated cost of the proposed trim - INR 524.6
8. The estimated cost saved = 725 - 524.6 = INR 200.4 - 15% tolerance = INR 170.34",nan,INR 141.0,0.28,NG,nan,nan,2311-IP-ID-05,Replace PP+EPDM+T20 with PP+T20 in the manufacture of the dashboard upper trim of the vehicle,nan,INR 141.0,nan,nan
2311-DA-ID-27,Replace ABS+PVC+PU with PP+PE-TD14 in the manufacture of both Front and Rear Passenger Armrest Trims of MGI,NaN,INR 109.3,New tooling cost from YFI to be confirmed for business case calculations,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of ABS+PVC+PU blend - INR 310 (assumed)
2. Per Kg rate of PP+PE-TD14 - INR 250 (assumed)
3. The current weight of the front trim - 322.05g
4. The estimated weight of the proposed front trim - 268.37g
5. The estimated weight savings on both front trims = 322.05 - 268.37 = 53.68*2 = 107.36g
6. The current weight of the rear trim - 284g
7. The estimated weight of the proposed rear trim - 236.6g
8. The estimated weight savings on both rear trims = 284 - 236.6 = 47.4*2 = 94.8g
9. The cost of the front trim = INR 99.82
10. The estimated cost of the proposed front trim = INR 67.07
11. The estimated cost savings on both front trims = 99.82 - 67.07 = 32.73*2 = INR 65.46
12. The cost of the rear trim = INR 88.04
13. The estimated cost of the proposed rear trim = INR 59.15
14. The estimated cost savings on both rear trims = 88.04 - 59.15 = 28.89*2 = INR 

15. The estimated weight savings in total = 107.36 + 94.8 = 202.16g
16. The estimated cost savings in total = 65.46 + 57.78 = INR 123.24",nan,INR 126.0,0.20,NG,Purchase,LC,2311-DA-ID-27,Replace ABS+PVC+PU with PP+PE-TD14 in the manufacture of both Front and Rear Passenger Armrest Trims of MGI,New tooling cost from YFI to be confirmed for business case calculations,INR 126.0,Akhil,2024-02-12 00:00:00
2311-HV-ID-05,Replace PC-ABS with PP-TD40 in the manufacture of both the LH Driver Side and RH Co-Driver Side Fixed Vents,NaN,INR 10.6,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PC-ABS - INR 311.17 (assumed)
2. Per Kg rate of PP-TD40 - INR 170 (assumed)
3. The current weight of the Driver LH side fixed vent - 27.17g
4. The estimated weight of the proposed trim - 23.6g
5. The current weight of the Co-Driver RH side fixed vent - 37.5g
6. The estimated weight of the proposed trim - 32.68g
7. The estimated weight saved in total = 27.17 - 23.6 + 37.5 - 32.68 = 3.57 + 4.82 = 8.39g
8. The current cost of the Driver LH side fixed vent - INR 8.45
9. The estimated cost of the proposed trim - INR 4.01
10. The current cost of the Co-Driver RH side fixed vent - INR 11.66
11. The estimated cost of the proposed trim - INR 5.55
12. The estimated cost saved in total = 8.45 - 4.01 + 11.66 - 5.5 = 4.44 + 6.16 = INR 10.6",nan,INR 124.0,0.01,NG,Finance,KD,2311-HV-ID-05,Replace PC-ABS with PP-TD40 in the manufacture of both the LH Driver Side and RH Co-Driver Side Fixed Vents,Potential saving evaluation of RM level is required to take this with SGMW for further discussions.,INR 124.0,Kalp ,nan
2311-IT-ID-25,Reduce the 2.5mm wall thickness of the LH & RH B-pillar Interior Lower Trims in MGI to 2.3mm as in KIA,NaN,INR 10.2,nan,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PP-T20 = INR 200
2. The current weight of the trim - 764g
3. The estimated weight of the trim proposed - 680g
4. The estimated weight saved on both ends = 764 - 680 = 84*2 = 168g
5. The current cost of the trim - INR 152.8
3. The estimated cost of the trim proposed - INR 136
4. The estimated cost saved on both ends = 152.8 - 136 = 16.8*2 = INR 33.6",nan,INR 66.0,0.17,NG,nan,LC,2311-IT-ID-25,Reduce the 2.5mm wall thickness of the LH & RH B-pillar Interior Lower Trims in MGI to 2.3mm as in KIA,nan,INR 66.0,nan,nan
2311-DA-ID-33,Replace ABS with Talc Filled (20%) PP in the manufacture of the LH and RH Tailgate Outer Trim 2 Inner Trims,NaN,INR 0.0,nan,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of ABS = INR 165.45
2. Per Kg rate of PP-T20 = INR 98.26
3. The current weight of the trim - 124.49g
4. The estimated weight of the proposed trim - 112.63g
5. The estimated weight savings on both the LH and RH ends = 124.49 - 112.63 = 11.86*2 = 23.72g
6. The current cost of the trim = INR 20.59
7. The estimated cost of the proposed trim = INR 11.06
8. The estimated cost savings = 20.59 - 11.06 = 9.53*2 = INR 19.06 - 15% tolerance = INR 16.20",nan,INR 110.0,0.02,TBD,nan,nan,2311-DA-ID-33,Replace ABS with Talc Filled (20%) PP in the manufacture of the LH and RH Tailgate Outer Trim 2 Inner Trims,nan,INR 110.0,nan,nan
2311-IP-ID-07,Replace PP+EPDM+T20 with PP+T20 in the manufacture of the dashboard middle trim of the vehicle,NaN,INR 0.0,To be considered for new project,"The evaluation is done before teardown, the values will change after the costing,
1. Per Kg rate of PP+T20 - INR 200 (assumed)
2. Per Kg rate of PP+EPDM-T20 - INR 250 (assumed)
3. The current weight of the trim - 1600g
4. The estimated weight of the proposed trim - 1381g
5. The estimated weight saved = 1600 - 1381 = 219g
6. The current cost of the trim - INR 400
7. The estimated cost of the proposed trim - INR 276.2
8. The estimated cost saved = 400 - 276.2 = INR 123.8 - 15% tolerance = INR 105.23",nan,INR 59.0,0.22,NG,nan,nan,2311-IP-ID-07,Replace PP+EPDM+T20 with PP+T20 in the manufacture of the dashboard middle trim of the vehicle,To be considered for new project,INR 59.0,Ratnadeep,nan
2311-ET-ID-21,Replace PC-ABS/ with PP-T20 in the manufacture of the Front Number Plate Mounting Trim,NaN,INR 0.0,nan,"The evaluation is done before teardown, the values will change after the costing,
1. The per Kg rate of PC-ABS - INR 311.17
2. The per Kg rate of ABS - INR 165.45
2. The per Kg rate of PP-T20 - INR 125.71
Scenario - 1
3. The current weight of the trim - 336g
4. The estimated weight of the proposed trim - 320g
5. the estimated weight saved = 336 - 320 = 16g
6. The current cost of the trim - INR 104.5
7. The estimated cost of the proposed trim - INR 40.22
8. the estimated cost saved = 104.5 - 40.2 = INR 64.3 - 15% tolerance = INR 54.6
Scenario - 2
3. The current weight of the trim - 336g
4. The estimated weight of the proposed trim - 320g
5. the estimated weight saved = 336 - 320 = 16g
6. The current cost of the trim - INR 55.59
7. The estimated cost of the proposed trim - INR 40.22
8. the estimated cost saved = 104.5 - 40.2 = INR 15.37 - 15% tolerance = INR 14.52",nan,INR 75.0,0.02,TBD,nan,nan,2311-ET-ID-21,Replace PC-ABS/ with PP-T20 in the manufacture of the Front Number Plate Mounting Trim,nan,INR 75.0,nan,nan
